Gene.ID	Gene.symbol	adj.P.Val	logFC
		0.794131264614011	-0.351879894
441250	TYW1B	0.794131264614011	0.242207594999999
285877	POM121L12	0.794131264614011	0.136605941333333
5520	PPP2R2A	0.794131264614011	0.115382322833336
100131213	ZNF503-AS2	0.794131264614011	-0.204088122611109
317772///317772	HIST2H2AB///HIST2H2AB	0.794131264614011	-0.216631835722223
6013	RLN1	0.794131264614011	0.131821442833334
		0.794131264614011	0.257143832222221
		0.794131264614011	-0.088345218222222
100130967	C6orf99	0.794131264614011	-0.288318106555556
158381	ATP8B5P	0.794162431251088	-0.0893231676666666
6385///6098	SDC4///ROS1	0.794162431251088	0.268178923944443
6477	SIAH1	0.794162431251088	-0.16537217572222
84641	MFSD14B	0.794162431251088	-0.179320406499999
		0.794170343032572	-0.246665547722221
		0.794204756955057	0.0745108033333328
		0.794229206417768	-0.119077850611111
		0.794291819784826	0.235857402500001
55714	TENM3	0.794299980197183	0.104404680166668
497190///348174///283971	CLEC18B///CLEC18A///CLEC18C	0.794444432852415	0.114680915333333
165186	FAM179A	0.794444432852415	-0.126551809611111
391253	SPINT4	0.794444432852415	-0.0961485257777781
7805	LAPTM5	0.794444432852415	0.121298646111109
8659	ALDH4A1	0.794555522398824	-0.158524919888889
8061	FOSL1	0.794555522398824	0.173785138833335
		0.794604230424972	0.235829858611111
		0.794647028415465	-0.185901633055553
		0.794908894996105	0.190038163333334
80219	COQ10B	0.794944428620636	0.198245545666669
283106///1457	CSNK2A3///CSNK2A1	0.794952875715741	-0.184735713388887
		0.794952875715741	-0.202349938055556
33	ACADL	0.794966989280593	-0.124093101722222
		0.794966989280593	-0.363390950777777
146705	TEPSIN	0.795051799977152	0.127076124055556
401172	FLJ33360	0.795312121006365	-0.130155978
		0.795322517909271	-0.261102698777777
161198	CLEC14A	0.795322517909271	0.154780966944444
653220///653067	XAGE1B///XAGE1E	0.795345842404255	-0.180100888666667
		0.795345842404255	-0.387685618055556
		0.795446023144098	-0.110278426500001
55101	ATP5SL	0.795446023144098	0.106839926000001
		0.795446023144098	0.331520389055555
145376	PPP1R36	0.795630587993867	0.103860724000001
3030	HADHA	0.795648177172574	0.105153039277779
		0.795745383081715	0.0952467168888891
91695	RRP7BP	0.795798746445251	0.274143102333333
55709	KBTBD4	0.795798746445251	0.146178764777778
58505	OSTC	0.795798746445251	-0.178718853499996
1607	DGKB	0.795798746445251	0.118949489722223
79842	ZBTB3	0.795798746445251	0.165139453222222
5346	PLIN1	0.795798746445251	0.149299317666665
400590	LOC400590	0.795798746445251	0.361283320611111
84700	MYO18B	0.795798746445251	-0.121877836833333
401993///343563	OR2T5///OR2T29	0.795798746445251	0.117364413333334
8896	BUD31	0.795924657708289	-0.130022814722221
22854	NTNG1	0.79595292984109	0.185067969611111
		0.79595292984109	0.110903073500001
54952	TRNAU1AP	0.795995651851189	0.102509386444443
		0.795995651851189	-0.341439142944444
		0.796021311061335	0.122074156333333
		0.796074352906851	0.105119301555555
7920	ABHD16A	0.796114790325943	0.0900264573888894
		0.796171191551233	-0.124722530277778
5836	PYGL	0.796298273564541	0.196985434833335
54968	TMEM70	0.7964055498123	-0.167994035111112
9478	CABP1	0.796440420455268	0.138273531166665
		0.796440420455268	0.363801245166666
30820	KCNIP1	0.796469873833133	0.121763568333334
284467	FAM19A3	0.796475238948452	0.145057632166665
		0.796528754287705	-0.0959537355555544
		0.796561586323336	-0.224812036722223
		0.796561586323336	-0.245263306222221
		0.796561586323336	-0.215940728333334
54756	IL17RD	0.796561586323336	-0.115019944611111
		0.796561586323336	0.106473794666668
		0.796561586323336	0.226701895944444
		0.796561586323336	0.19009191838889
729092///642517///414224///414189///119385///119016	AGAP5///AGAP9///AGAP12P///AGAP6///AGAP11///AGAP4	0.796563766785813	-0.133120479166664
23335	WDR7	0.796596128502474	-0.13876655777778
256949	KANK3	0.796596128502474	-0.123146590555554
388407	C17orf82	0.796616156823164	-0.14071215388889
394261	KLHL30-AS1	0.796665002018723	0.140522089277778
26792	SNORD57	0.796665002018723	0.426974116944447
6657	SOX2	0.796665002018723	-0.138745573222221
54814	QPCTL	0.796684129317324	0.124542173166667
4240	MFGE8	0.796737801264707	-0.162967899055554
		0.796737801264707	0.1777808785
6429	SRSF4	0.796786645385682	-0.249089750500001
		0.796786645385682	-0.204609399166666
7073	TIAL1	0.796985549207391	0.111287771777774
5236	PGM1	0.797031031319462	0.208731111444444
55536	CDCA7L	0.797047786554356	-0.258928703277778
		0.797047786554356	0.199493051722222
158248	TTC16	0.797139804714317	-0.121370390777778
		0.797139804714317	-0.310413769611111
		0.797139804714317	-0.189600411222223
147111	NOTUM	0.797139804714317	0.136489145666664
		0.797139804714317	0.261243621166665
		0.797139804714317	-0.540152739
80125	CCDC33	0.797139804714317	0.0735282314444419
		0.79714439271723	0.123783986277778
132671	SPATA18	0.797207195181863	0.157452300277778
54704	PDP1	0.797228210646413	-0.149474000833334
770	CA11	0.797228210646413	-0.142730989722223
363	AQP6	0.797228210646413	-0.128098559222224
64105	CENPK	0.797255815215224	0.316255951055556
		0.797351106529582	-0.1506618125
343035	RD3	0.797416120963078	-0.137329797722221
1644	DDC	0.79753711003316	0.122178596277777
5646	PRSS3	0.79753711003316	0.16154434238889
		0.79755154652781	0.182194391166666
		0.797577853500176	-0.181937699111112
		0.797577853500176	-0.1087582195
6187	RPS2	0.797630164941277	0.115478941666669
1844	DUSP2	0.797630164941277	0.277289803111112
57467	HHATL	0.797635821151037	-0.141271420277778
		0.797785393887499	0.102825481555556
9721	GPRIN2	0.797785393887499	0.145136721444445
161635	CSNK1A1P1	0.797785393887499	-0.146963198055555
6397	SEC14L1	0.797965311957452	-0.176867337277777
56344	CABP5	0.797965311957452	-0.128935796611112
160418	TMTC3	0.797970304246072	0.214798136888888
		0.797970304246072	-0.139461090000001
491	ATP2B2	0.797970304246072	-0.143469528888889
91050	CCDC149	0.797970304246072	0.182448024444446
		0.797970304246072	0.440603108722224
		0.797970304246072	-0.197552924388889
79852	EPHX3	0.797970304246072	0.136888642222222
158055	C9orf163	0.797970304246072	-0.164527652999999
113829	SLC35A4	0.797970304246072	-0.121360647388888
260429	PRSS33	0.797970304246072	-0.1504447935
		0.797970304246072	0.185094416611113
		0.797970304246072	0.281090616333333
83473	KATNAL2	0.797970304246072	0.154093545055554
27130	INVS	0.797970304246072	0.259215147055555
		0.79808169889407	0.237255128833333
		0.798106865617517	-0.158293572222223
439934	LINC00575	0.798106865617517	0.126209573055555
144233	BCDIN3D	0.798106865617517	-0.1939944085
11181	TREH	0.798106865617517	-0.134258459222224
		0.798106865617517	-0.120994252944444
		0.798106865617517	0.0946476747777778
92241	RCSD1	0.7981691230106	-0.16458659372222
		0.798250280052625	-0.0620100203888891
391634	HSP90AB2P	0.798250280052625	0.158419484833333
23371	TNS2	0.798250280052625	0.127947598111108
23162	MAPK8IP3	0.798250280052625	-0.135752402500001
7644	ZNF91	0.798250280052625	0.488530902333333
391002	PRAMEF8	0.798250280052625	-0.157917101222222
102724229	LOC102724229	0.798288283353719	-0.212111810555558
		0.798313928391924	-0.130211822277778
7620	ZNF69	0.798484423915041	-0.177751310166666
		0.798496106844606	0.144068697333334
5128	CDK17	0.798617377397472	0.258011772055555
		0.79865610074756	0.0799562233333337
3817	KLK2	0.798772600521379	-0.112598692944446
677848	SNORD1A	0.798793395852665	-0.316090649999999
9546	APBA3	0.798793395852665	-0.149579618722224
		0.798821567675557	0.312810805777778
100036563///100033818///100033817///100033816///100033815///100033814///100033813///100033812///100033810///100033808///100033804///100033803///100033802///100033799///100033603///100033454///100033453///100033451///100033450///100033449///100033448///100033447///100033446///100033445///100033443///100033442///100033441///338433///6638	SNORD115-24///SNORD115-44///SNORD115-43///SNORD115-42///SNORD115-41///SNORD115-40///SNORD115-39///SNORD115-38///SNORD115-36///SNORD115-34///SNORD115-30///SNORD115-29///SNORD115-26///SNORD115-22///SNORD115-21///SNORD115-16///SNORD115-15///SNORD115-14///SNORD115-13///SNORD115-12///SNORD115-11///SNORD115-10///SNORD115-9///SNORD115-8///SNORD115-6///SNORD115-5///SNORD115-4///SNORD115-1///SNRPN	0.798821567675557	-0.0857382191666671
		0.798821567675557	0.162017756166668
10773	ZBTB6	0.798821567675557	-0.178250293722222
442862///9081	PRY2///PRY	0.798821567675557	0.252612371222223
641371	ACOT1	0.798890604049036	0.155308825166666
57497	LRFN2	0.798890604049036	0.139358806222223
23138	N4BP3	0.798890604049036	0.170090596277779
		0.798890604049036	-0.194205049722225
		0.798890604049036	-0.0659709193888887
10302	SNAPC5	0.798899887826519	0.117154175388889
198437	LKAAEAR1	0.798899887826519	0.180054339666666
3759	KCNJ2	0.798899887826519	0.182283853000002
		0.798899887826519	0.175153367499998
260434	PYDC1	0.798899887826519	0.13351613461111
		0.798899887826519	-0.0980598098333338
		0.798899887826519	0.369961793888891
		0.798899887826519	-0.156396437999997
		0.798899887826519	-0.146121708499998
79818	ZNF552	0.798899887826519	-0.216947806333334
4597	MVD	0.798933037829889	-0.121936617999999
		0.799057161095966	-0.0974004232777768
8739	HRK	0.799147347436901	0.153005558166665
		0.799147347436901	-0.166533849333334
		0.799147347436901	-0.168135510444444
		0.799179691579622	-0.1137156255
		0.799338630440321	-0.364812764611111
84665	MYPN	0.799338630440321	0.127357086777778
		0.799338630440321	-0.313293577388889
		0.799338630440321	0.162443564944446
2919	CXCL1	0.799382961313627	0.233573452111111
		0.799441494074355	-0.0968770182222216
		0.799534613785968	0.225055742333335
390142	OR5D13	0.799534613785968	0.0784899712777789
		0.799557444800754	0.172351257777777
54957	TXNL4B	0.799625555638897	-0.137482393222224
79174	CRELD2	0.799630519007356	-0.185358992611111
7753	ZNF202	0.799670291387712	-0.12143864338889
		0.799670291387712	0.178952194166666
		0.799670291387712	-0.0732792211111111
653604///333932///126961	HIST2H3D///HIST2H3A///HIST2H3C	0.799670291387712	-0.285920209166665
5591	PRKDC	0.799670291387712	0.166069137777779
154007	SNRNP48	0.799670291387712	0.161283023333332
		0.799670291387712	-0.298220108444445
11183	MAP4K5	0.799690919787932	-0.31220191511111
344018	FIGLA	0.799690919787932	-0.155899880388887
		0.799696282590627	0.44594995911111
		0.799696282590627	-0.0786141713333328
399474	TMEM200B	0.799696282590627	-0.219275488166667
		0.799696282590627	-0.095843432666666
152098	ZCWPW2	0.799696282590627	0.0975609293888877
89766	UMODL1	0.799780765748906	-0.134421839666666
1487	CTBP1	0.799805104185556	0.114520033166666
25759	SHC2	0.799805104185556	-0.140055414388888
401137	PRR27	0.799890563446795	0.168468141888889
		0.800120315039611	0.138324291611111
91370	MGC20647	0.800120315039611	-0.164407588555553
9923	ZBTB40	0.800135138513593	0.161054241555554
23303	KIF13B	0.800154763240085	-0.168403225499999
55770	EXOC2	0.800173175125858	0.157916771888887
6727	SRP14	0.800292012164626	0.238815263888887
339829	CCDC39	0.800292012164626	-0.081334151388889
		0.800292012164626	0.349976062
2532	ACKR1	0.800450870958043	0.145795759388888
147429	AQP4-AS1	0.800450870958043	0.228460148166667
		0.800450870958043	-0.239988435055557
84848	MIR503HG	0.800450870958043	0.176688511611109
286359	LOC286359	0.800450870958043	-0.144293771611111
		0.800455446827573	-0.101056772999999
26658	OR7C2	0.800490713576163	0.113660640333335
285908	LINC00174	0.800513028549408	0.189074584611112
57060	PCBP4	0.800567365747559	-0.128047149222223
140771	SMCR5	0.800567365747559	-0.13861434488889
6281	S100A10	0.800567365747559	-0.273529915333336
		0.800622103302367	-0.194043803222222
148808	MFSD4A	0.800652402380728	-0.153381244777777
		0.800652402380728	-0.125523212222222
		0.800652402380728	0.215240173
60385	TSKS	0.800822677205004	0.113317988166665
10329///10329	TMEM5///TMEM5	0.800855711354369	-0.161108955444443
2637	GBX2	0.800855855352876	-0.125030012888888
2301	FOXE3	0.800913591688036	0.191904563333337
		0.800928482640761	0.259105401
23462	HEY1	0.800981938297443	-0.187375448944445
10507	SEMA4D	0.800987995969282	0.121055231166669
4803	NGF	0.800987995969282	0.124419395388888
7112	TMPO	0.800987995969282	-0.201685074666667
728264///406937	CARMN///MIR145	0.800987995969282	0.120002645222223
		0.801022536514771	-0.175085493722222
24147	FJX1	0.801077809439876	-0.169494768833332
		0.801089365296076	-0.249095356944443
		0.801089865192991	0.152443923944446
		0.801108990749117	0.164436307833333
		0.801108990749117	0.155364388333334
		0.801108990749117	-0.152475677833333
79949	PLEKHS1	0.801108990749117	-0.154352623999999
26248	OR2K2	0.801108990749117	0.139050599277777
83661	MS4A8	0.801228513756762	0.112307588000001
7287	TULP1	0.801303004737715	-0.126534789333332
27336	HTATSF1	0.801303004737715	0.282437365333336
341568	OR8S1	0.801303004737715	0.124309940999999
221264	AK9	0.801303004737715	0.171029126722221
653316///285596///202134	FAM153C///FAM153A///FAM153B	0.801303004737715	-0.249343334666666
50805	IRX4	0.801364030653637	0.153682043277781
11333	PDAP1	0.801382983465294	0.154424770555557
100132476///100132386///728224///653240///85291///85289///84616///83755///81871///100132476	KRTAP4-7///KRTAP4-9///KRTAP4-8///KRTAP4-11///KRTAP4-2///KRTAP4-5///KRTAP4-4///KRTAP4-12///KRTAP4-6///KRTAP4-7	0.801382983465294	-0.132936502777778
114036	LINC00310	0.801387770639345	-0.14110964088889
101730217///135	SPECC1L-ADORA2A///ADORA2A	0.80139055880337	0.192761062222223
		0.80139055880337	-0.351057257388887
729614	FLJ37453	0.80139055880337	-0.17365159527778
		0.801484909689292	-0.230724809111112
		0.801557980986385	0.171852066
2800	GOLGA1	0.801672929005986	0.120872635055553
26330	GAPDHS	0.801672929005986	0.151735342833333
		0.801672929005986	-0.104385612722222
		0.801672929005986	-0.220473848611111
		0.80168458049466	-0.346930968555556
51438	MAGEC2	0.80168458049466	0.119368561277779
656	BMP8B	0.80168458049466	0.177644347611112
63941	NECAB3	0.80168458049466	-0.124641417833335
3376	IARS	0.80168458049466	-0.175484844888887
51522	TMEM14C	0.80168458049466	0.369882439833331
10806	SDCCAG8	0.801823540028862	-0.144926701555556
		0.801823540028862	0.114636702333333
23087	TRIM35	0.801823540028862	-0.113496762444447
3120///3119	HLA-DQB2///HLA-DQB1	0.801856594601393	-0.365999221388892
81888	HYI	0.80186255334543	-0.130848150333333
91419	ATP23	0.80186255334543	0.25795183861111
		0.801889916016457	-0.336356646722222
		0.802229649500617	0.0798926780555553
		0.802229649500617	0.0816739803888882
8913	CACNA1G	0.802229649500617	-0.0946532906111113
5207	PFKFB1	0.802271977326676	0.117037384333333
		0.802278681241219	-0.197056534833333
		0.802278681241219	0.152631081777777
		0.802278681241219	0.196204516555556
		0.802278681241219	-0.414492137499996
		0.802299041560321	0.128612598111111
253012	HEPACAM2	0.802299041560321	0.130261597777777
		0.802299041560321	0.220699954111113
		0.802299041560321	0.17847565877778
100271836///641298///595101///23049	SMG1P3///SMG1P1///SMG1P5///SMG1	0.802299041560321	-0.169930623333334
126638	RPTN	0.802299041560321	-0.104434772111111
		0.802383675726402	0.123122371166666
9429	ABCG2	0.802443729973072	-0.208143491222222
91464	ISX	0.802448845788047	0.126190257
84987	COX14	0.802693953792907	-0.139943070722223
5316	PKNOX1	0.802748751072114	0.117603200944444
100532726///4718	NDUFC2-KCTD14///NDUFC2	0.802748751072114	-0.256990540999997
594839	SNORA33	0.80276758988882	-0.367508553055555
127845	GOLT1A	0.802774755914567	-0.168413915333334
		0.802774755914567	0.154843998277779
		0.802817025664207	-0.1214850815
		0.802824279450889	-0.225373031888889
1291	COL6A1	0.802839921748079	-0.177296435611111
		0.802872510573644	0.141506178833333
5133	PDCD1	0.802922165572637	0.1266513395
79575	ABHD8	0.802922165572637	0.0982714059444447
		0.802922165572637	0.171681288833334
114826	SMYD4	0.802922165572637	0.134203086666669
5817	PVR	0.802922165572637	0.130269892944442
		0.802922165572637	-0.11041896461111
		0.802922165572637	0.271527558055556
		0.802922165572637	-0.206118913333333
4935	GPR143	0.803032851892714	0.142953547666667
2823	GPM6A	0.803032851892714	-0.169123623555556
83546	RTBDN	0.803032851892714	0.175272684777778
		0.803069461508362	0.130613984611112
55283	MCOLN3	0.803073057510386	-0.175853857222223
9992	KCNE2	0.803073555764637	0.103355705888888
		0.803136203524098	-0.372767662055556
		0.803136203524098	-0.252650844777778
		0.803174473788561	0.264842022833334
		0.803186385457078	0.660002351944446
23414	ZFPM2	0.803186385457078	-0.187871961277778
339221	ENPP7	0.803186385457078	0.1514284205
122416	ANKRD9	0.803186385457078	-0.145772480444444
		0.803186385457078	-0.273688597666667
80168	MOGAT2	0.803186385457078	-0.166474405
		0.803186385457078	0.300945297888887
81631	MAP1LC3B	0.803202933487808	0.266172998388885
284525	SLC9C2	0.803224347877223	0.0714237469444456
286451	YIPF6	0.803232771753707	-0.128501770833333
1187	CLCNKA	0.803256521027193	-0.162330363666666
123016	TTC8	0.803267064114376	-0.221284378888889
		0.803442003021283	0.140460161111112
259283	MDS2	0.803442003021283	-0.21161337588889
6136	RPL12	0.803483799471334	0.24520176461111
		0.80349083380596	0.086483067888889
94120	SYTL3	0.803538724098895	-0.221309361888889
788	SLC25A20	0.803557030323844	-0.205593904777778
		0.803751565638524	-0.144179082611111
		0.803751565638524	-0.145585548444445
		0.803751565638524	0.26097793111111
129831	RBM45	0.803751565638524	-0.235902701555555
		0.803751565638524	-0.164578951944442
		0.803751565638524	-0.262392361999999
		0.803751565638524	-0.0835540722222223
		0.803771100739307	0.10148209938889
		0.803771100739307	-0.177681949555557
102723552///729171///728747///441430///441425///440482///84210	ANKRD20A21P///ANKRD20A8P///ANKRD20A4///ANKRD20A2///ANKRD20A3///ANKRD20A5P///ANKRD20A1	0.803804429774439	-0.238503737722222
2825	GPR1	0.803892555824267	-0.111184305277778
80303	EFHD1	0.804249345047281	-0.1603371375
		0.804249345047281	0.139092261111111
58492	ZNF77	0.804252392980692	-0.146323945388888
359	AQP2	0.804282391345768	-0.139544411555556
54984	PINX1	0.804349046657929	0.181864183
57162	PELI1	0.804349046657929	0.363874999333335
9463	PICK1	0.804353559777434	-0.126723697055556
441502///6231	RPS26P11///RPS26	0.804394453256919	0.39380067616667
		0.804426616347444	-0.142211039888889
		0.804488800128139	-0.258878152555557
3880	KRT19	0.804513480367987	0.142774141333334
84447	SYVN1	0.804600999279783	0.155844677277778
		0.80463467888136	0.17988108388889
55325	UFSP2	0.804636697456826	-0.283616157166667
374355	CCDC172	0.804636697456826	-0.0763894415000008
8277	TKTL1	0.804645740982118	0.20225998738889
3761	KCNJ4	0.804803409306242	-0.185229901277776
		0.804803409306242	-0.210598672555554
		0.804803409306242	-0.253406695555556
		0.804803409306242	0.125025251666666
219990	OOSP2	0.804803409306242	-0.0892345007777795
692196///60674	SNORD76///GAS5	0.804837599105642	0.192919309777784
162137	LOC162137	0.804866763756302	-0.136889510333334
		0.804866763756302	0.128770311055557
		0.804882221120122	-0.138311560000002
137682	NDUFAF6	0.804928892921937	-0.157382400388889
63904	DUSP21	0.804991390957617	0.122795129722222
57489	ODF2L	0.805064445434977	-0.237080223333333
2044	EPHA5	0.805064445434977	0.0885227268333337
64714	PDIA2	0.805064445434977	0.140569826444442
64129	TINAGL1	0.805118588764014	-0.161718919
		0.805118588764014	0.189952705222222
2737	GLI3	0.805123832956543	-0.100996246888889
		0.805167350861008	-0.356838934944446
		0.805167350861008	0.104444433444446
219981	OR5A2	0.805167350861008	0.101185040388887
283416	LINC01465	0.805167350861008	-0.168837381388887
100129534	LOC100129534	0.805203536053687	-0.158514470611113
		0.805241678675313	0.2121842505
		0.80528545708496	-0.0765618498333329
		0.80528545708496	-0.285962927499999
89884	LHX4	0.805374249290039	0.114493873888888
651746	ANKRD33B	0.805506044625487	-0.204581253277777
8725	URI1	0.805541252015131	-0.156538961444445
101928697	LOC101928697	0.805541252015131	-0.141317404111112
913	CD1E	0.805541252015131	0.26799660761111
150000///150000	ABCC13///ABCC13	0.805541252015131	0.159239748722223
8687	KRT38	0.805541252015131	-0.18164674122222
		0.805541252015131	-0.110378306666665
55911	APOBR	0.805541252015131	0.303187727388891
261726	TIPRL	0.805541252015131	-0.155097537277777
10435	CDC42EP2	0.805541252015131	-0.177137151
57099	AVEN	0.805541252015131	0.167473530833332
79258	MMEL1	0.805541252015131	0.105714574444444
10917	BTNL3	0.805541252015131	-0.146059898277778
1297	COL9A1	0.805541252015131	0.0894067458333341
1173	AP2M1	0.805541252015131	0.203828183944445
1160	CKMT2	0.805541252015131	0.131260428777777
5710	PSMD4	0.80558653120779	0.229170414555553
23097	CDK19	0.805611733642256	0.111736584055556
		0.805787442355477	0.219574141388889
		0.805793003781075	-0.304328681277776
246330	PELI3	0.80584027580542	0.0968434691111106
		0.806018139068625	-0.131783015333332
		0.806018139068625	0.0551230706666668
2308	FOXO1	0.806018139068625	-0.169397299833331
219	ALDH1B1	0.806054082592242	0.194244691277778
		0.806054082592242	0.133601561000002
		0.806054082592242	0.262949506277779
64850	ETNPPL	0.806054082592242	-0.106268813611111
4925	NUCB2	0.806054082592242	-0.193265580555554
9520	NPEPPS	0.806054082592242	-0.0841270401666669
150696	PROM2	0.806054082592242	-0.145926631166668
6197	RPS6KA3	0.806054082592242	0.152173000944448
		0.806054082592242	-0.0603005670555556
79725	THAP9	0.806081935418621	0.170072766
		0.806140233560519	-0.257589267833334
172	AFG3L1P	0.806140233560519	0.111669975944444
10083	USH1C	0.806140233560519	-0.105108278500001
83889	WDR87	0.806140233560519	0.1075680445
55049	C19orf60	0.806140233560519	-0.134680817055556
		0.806185054126756	-0.358434510055554
		0.806263998927366	-0.181735779444439
84649	DGAT2	0.806263998927366	0.16328497227778
3109	HLA-DMB	0.806263998927366	-0.393661903222219
7336	UBE2V2	0.806263998927366	0.240963359611111
55002	TMCO3	0.806342915325692	0.161111612944445
		0.80642800857659	-0.168560942388889
139629	XAGE-4	0.80642800857659	-0.167321678111112
4633	MYL2	0.806480162691034	0.115790767611111
124626	ZPBP2	0.806480162691034	0.114556921111112
		0.806518418040977	-0.149388842944445
4124	MAN2A1	0.806529170873476	0.127505375777777
80149	ZC3H12A	0.806541832812509	0.241388900666666
54460	MRPS21	0.806579150002298	0.228751530722223
2887	GRB10	0.806621342289038	-0.263297053055555
6334	SCN8A	0.806621342289038	0.152021735388889
353333	KRTAP10-10	0.806621342289038	-0.146808092666666
65083	NOL6	0.8066476262415	0.123015169222224
6274	S100A3	0.80667609537444	0.16437990961111
1345	COX6C	0.80671084569145	0.280143874611111
146862	UNC45B	0.80671084569145	0.117535947722221
6049	RNF6	0.80671084569145	0.159630542388888
4162	MCAM	0.80671084569145	-0.124444514388889
285175	UNC80	0.80671084569145	0.0858169171666674
3136///3107///3106///3105///3106///3105	HLA-H///HLA-C///HLA-B///HLA-A///HLA-B///HLA-A	0.80671084569145	-0.119384830555557
		0.80671084569145	0.317283485277777
		0.80671084569145	0.0849220914444446
57136	APMAP	0.806748762789011	0.284765287999998
84790	TUBA1C	0.806756487966013	-0.218178890388888
		0.806756487966013	-0.48043773461111
		0.806893308307179	0.300048621111111
		0.806893308307179	0.122132711833334
		0.806893308307179	0.163864131888888
		0.806893308307179	-0.318302956222222
54827	NXPE4	0.806893308307179	0.104315799777778
2660	MSTN	0.806893308307179	0.0813230063888892
7593	MZF1	0.806893308307179	-0.106015852222225
		0.806893308307179	0.293195605444444
		0.806990532990851	-0.204206154944447
		0.806990532990851	0.152064300888889
80072	HEXA-AS1	0.807132911570272	0.142980667222222
4682	NUBP1	0.807146954890199	-0.199712312388895
23395	LARS2	0.807146954890199	-0.133472516777777
8537	BCAS1	0.807166716254451	0.131956199555554
57449	PLEKHG5	0.807228012835676	0.111298704944444
		0.807296558465745	-0.412159430333334
27197	GPR82	0.807365889598726	0.223512524500001
390154	OR5T3	0.807365889598726	0.0694984887777781
		0.807365889598726	0.109107490000001
		0.807365889598726	0.134541727444445
		0.807365889598726	-0.335097614444443
11116	FGFR1OP	0.807365889598726	-0.144675744833332
79922	MRM1	0.807365889598726	0.15056948
8459	TPST2	0.807427154945713	0.200568837722223
10482	NXF1	0.807434354333623	0.129280366777779
		0.807633373112529	0.281255052388887
		0.807633373112529	0.409435596666667
284124	FLJ36000	0.807679487645075	-0.141533176722223
64645	MFSD14A	0.807685057869782	0.111831067166666
		0.807687218071465	0.265883973444444
1911	PHC1	0.8077784394047	-0.282817618833334
		0.8077784394047	0.216450435055555
		0.807946921338473	-0.210742098388888
6442	SGCA	0.807983717119	0.108434553388889
		0.808000899692059	-0.120626833277774
51523	CXXC5	0.808048519370278	-0.147171849833336
57697	FANCM	0.808048519370278	0.197132827777779
		0.808048519370278	-0.119983797611111
9356	SLC22A6	0.808048519370278	0.126750497111111
245802	MS4A6E	0.808048519370278	-0.112841077944446
		0.808048519370278	-0.0835155588888887
		0.808048519370278	0.206969516
		0.808048519370278	0.194564709944442
8784	TNFRSF18	0.808048519370278	-0.131506271444445
9208	LRRFIP1	0.808048519370278	-0.14947239122222
5922	RASA2	0.808091496596599	0.186683488555558
406895	MIR103A1	0.808152858674536	0.11697573111111
		0.808167636674087	-0.115244541666668
4283	CXCL9	0.808167636674087	0.1834838905
		0.808167636674087	0.150039942888887
8356	HIST1H3J	0.808167636674087	-0.25136880227778
374786	EFCAB5	0.808167636674087	0.109266390500001
85319///85318///85316	BAGE2///BAGE3///BAGE5	0.808167636674087	0.138817107111112
		0.808167636674087	0.474579915888888
107282092///101060386///100271836///641298///595101///552900///440354///387254///23049	BOLA2-SMG1P6///LOC101060386///SMG1P3///SMG1P1///SMG1P5///BOLA2///SMG1P2///SLC7A5P2///SMG1	0.808167636674087	-0.124354576388891
83897	KRTAP3-2	0.808167636674087	-0.107060617722222
1621	DBH	0.808167636674087	0.128273494055556
		0.808167636674087	-0.216082577222222
		0.808167636674087	-0.107700718555555
8844	KSR1	0.808167636674087	0.230004996666668
51118	UTP11	0.808167636674087	0.197616184222221
22821	RASA3	0.808229238790829	0.151894020722221
		0.808229238790829	-0.581309744944444
		0.808316400119386	-0.211517518222223
		0.808358438932949	-0.326788668444443
5589	PRKCSH	0.808456893626155	0.108555525555559
5238	PGM3	0.808484522302425	-0.190356237
		0.808484522302425	-0.128310761833332
100419840///162968	LOC100419840///ZNF497	0.808514792622196	0.141179126833332
11061	LECT1	0.808514792622196	-0.118664610444445
51528	JKAMP	0.808586124785751	-0.144350912388887
		0.808586124785751	0.283762875388891
91452	ACBD5	0.80874242229745	0.119738692500001
1386	ATF2	0.80874242229745	-0.240789254944445
148113	CILP2	0.80874242229745	0.132133944111111
		0.80874242229745	-0.154300314888889
		0.808816380028974	-0.196409025055555
		0.808853722714948	-0.30532409211111
		0.809056787313935	-0.273171435333334
		0.809056787313935	0.365172475388889
57709	SLC7A14	0.809056787313935	0.117134797611112
		0.809078577696526	-0.108273339722223
9536	PTGES	0.809165221705981	0.184950672833334
317762	CCDC85C	0.809165221705981	0.202396883833332
833	CARS	0.809165221705981	-0.1999556905
		0.809165221705981	-0.077389975888889
246	ALOX15	0.809165221705981	0.337129004555555
4062	LY6H	0.80916872824726	0.11873822988889
51259	TMEM216	0.809200426774662	-0.23660905661111
9180	OSMR	0.80922637065761	0.109000179055556
368	ABCC6	0.809238911095274	0.125340853777778
383	ARG1	0.809309598872323	0.326013227277778
254228	FAM26E	0.80931350752372	0.163390103333334
8532	CPZ	0.809469039097658	-0.120690646666667
		0.809551450017751	-0.113510676555555
		0.809551450017751	0.257398909000001
		0.809571971345711	0.0947125503333335
		0.809571971345711	-0.142613169944446
		0.809577723258733	0.0967833777222236
		0.809577723258733	-0.207005827166666
		0.809577723258733	-0.145194068833333
		0.809577723258733	-0.172405458555557
3327	HSP90AB3P	0.809595845260464	-0.167306369888887
140870	WFDC6	0.809742271466063	-0.117385912666667
26286	ARFGAP3	0.809742271466063	0.139718851388886
